PackNum,Precision,Recall
1,0.2998522895125554,1.0
2,0.44028715160566745,1.0
3,0.4134568608153972,1.0
4,0.5610053592337848,1.0
5,0.5775529216661789,1.0
6,0.4815678833717649,1.0
7,0.5763795526343453,1.0
8,0.8205729941769505,1.0
9,0.8209538672205201,1.0
10,0.8221074205055898,1.0
11,0.6811127469022207,1.0
12,0.9873617693522907,1.0
13,1.0,1.0
14,0.9935587761674718,1.0
15,1.0,1.0
16,1.0,1.0
17,1.0,1.0
18,1.0,1.0
19,1.0,1.0
20,1.0,1.0
